Auswertung fÃ¼r: V101220_Charakter_Daten.txt
Tenside: V101220 Mn: 618.283774980164 Mw: 709.1621952602341 PDI: 1.1469849670290728 EOGruppen: 6.772744525559491 CO2 Gruppen: 4.435487184900373 CO2 Gehalt: 27.52

Summe XI:0.9999999999992376 Summe WI0.9999999999992376
M/Z Relativ xi xi*Mi ni*MI wi=(ni*Mi)/SUMME(ni*MI) mi*wi
779.91 0.01 2.2808033901849184E-6 0.0017788213720391197 7.7991 2.8770306516553478E-6 0.002243824975532522
780.04 0.0 0.0 0.0 0.0 0.0 0.0
780.18 0.0 0.0 0.0 0.0 0.0 0.0
780.21 0.0 0.0 0.0 0.0 0.0 0.0
780.23 0.01 2.2808033901849184E-6 0.001779551229123979 7.802300000000001 2.8782111081292097E-6 0.0022456666528956532
780.44 0.04 9.123213560739673E-6 0.007120120791343671 31.217600000000004 1.1515943130760728E-5 0.008987502656970903
780.48 1.04 2.372035525792315E-4 0.1851326287170386 811.6992 2.994298673339391E-4 0.23369902285679278
780.52 4.45 0.0010149575086322886 0.7921946346376738 3473.314 0.001281279999079848 1.0000646648818028
780.54 0.01 2.2808033901849184E-6 0.001780258278174936 7.8054 2.8793546753382634E-6 0.002247451498288528
780.55 0.01 2.2808033901849184E-6 0.001780281086208838 7.805499999999999 2.8793915646030716E-6 0.0022475090857509276
780.62 0.0 0.0 0.0 0.0 0.0 0.0
780.68 0.0 0.0 0.0 0.0 0.0 0.0
780.7 0.01 2.2808033901849184E-6 0.001780623206717366 7.807 2.8799449035751948E-6 0.002248372986221155
780.82 0.01 2.2808033901849184E-6 0.001780896903124188 7.8082 2.880387574752893E-6 0.002249064226118554
780.9 0.01 2.2808033901849184E-6 0.0017810793673954026 7.809 2.880682688871358E-6 0.0022495251117396436
780.91 0.0 0.0 0.0 0.0 0.0 0.0
780.95 0.0 0.0 0.0 0.0 0.0 0.0
780.99 0.01 2.2808033901849184E-6 0.0017812846397005195 7.8099 2.8810146922546316E-6 0.0022500436645039447
781.01 0.15 3.421205085277377E-5 0.026719953836524844 117.1515 4.321632706176372E-5 0.03375238359850808
781.2 0.0 0.0 0.0 0.0 0.0 0.0
781.21 0.0 0.0 0.0 0.0 0.0 0.0
781.36 0.07 1.5965623731294428E-5 0.012474899758684214 54.69520000000001 2.0176657165367745E-5 0.015765232842731743
781.4 0.01 2.2808033901849184E-6 0.001782219769090495 7.814 2.8825271521117674E-6 0.002252406716660135
781.43 0.01 2.2808033901849184E-6 0.0017822881931922007 7.814299999999999 2.882637819906192E-6 0.0022525796716092957
781.43 0.03 6.842410170554754E-6 0.005346864579576601 23.442899999999998 8.647913459718575E-6 0.006757739014827886
781.47 0.21 4.789687119388328E-5 0.03742996793188397 164.1087 6.053849291627392E-5 0.04730901605928058
781.48 0.16 3.6492854242958694E-5 0.02851843573378736 125.0368 4.612515625968373E-5 0.03604588711381764
781.49 0.03 6.842410170554754E-6 0.005347275124186835 23.4447 8.648577466485124E-6 0.00675877680428346
781.51 0.03 6.842410170554754E-6 0.005347411972390246 23.4453 8.648798802073972E-6 0.00675912275180883
781.52 0.94 2.143955186773823E-4 0.1675543857567478 734.6288 2.709991633892098E-4 0.21179126617193522
781.53 0.16 3.6492854242958694E-5 0.028520260376499507 125.0448 4.612810740086838E-5 0.036050499777000665
781.54 0.01 2.2808033901849184E-6 0.001782539081565121 7.8153999999999995 2.883043601819082E-6 0.0022532138965656854
781.57 0.01 2.2808033901849184E-6 0.0017826075056668268 7.8157000000000005 2.883154269613507E-6 0.002253386882501829
781.61 0.0 0.0 0.0 0.0 0.0 0.0
781.64 0.0 0.0 0.0 0.0 0.0 0.0
781.65 0.01 2.2808033901849184E-6 0.0017827899699380415 7.8165 2.883449383731972E-6 0.002253848210794096
781.75 0.0 0.0 0.0 0.0 0.0 0.0
781.76 0.01 2.2808033901849184E-6 0.0017830408583109619 7.8176 2.883855165644862E-6 0.0022544826142945275
781.77 0.0 0.0 0.0 0.0 0.0 0.0
781.79 0.01 2.2808033901849184E-6 0.0017831092824126672 7.8179 2.883965833439287E-6 0.0022546556489245
782.02 0.05 1.1404016950924591E-5 0.008918169335962048 39.101 1.4424071432649376E-5 0.011279912341760465
782.06 0.0 0.0 0.0 0.0 0.0 0.0
782.07 0.02 4.561606780369837E-6 0.0035674958147238383 15.6414 5.769997465707833E-6 0.004512541918006125
782.18 0.01 2.2808033901849184E-6 0.0017839987957348393 7.8218 2.8854045147668062E-6 0.0022569057033603
782.31 0.0 0.0 0.0 0.0 0.0 0.0
782.37 0.01 2.2808033901849184E-6 0.0017844321483789745 7.8237000000000005 2.886105410798162E-6 0.0022580022902461577
782.41 0.0 0.0 0.0 0.0 0.0 0.0
782.45 0.0 0.0 0.0 0.0 0.0 0.0
782.48 0.08 1.8246427121479347E-5 0.01427746429401516 62.598400000000005 2.3092089541688417E-5 0.018069098224580353
782.49 0.01 2.2808033901849184E-6 0.0017847058447857968 7.8249 2.88654808197586E-6 0.0022586950086652905
782.5 0.0 0.0 0.0 0.0 0.0 0.0
782.51 0.0 0.0 0.0 0.0 0.0 0.0
782.52 0.06 1.3684820341109508E-5 0.010708645613325012 46.9512 1.7319952498621708E-5 0.01355320922922146
782.53 0.04 9.123213560739673E-6 0.007139188307685616 31.301199999999998 1.154678255614037E-5 0.009035703753656523
782.55 0.0 0.0 0.0 0.0 0.0 0.0
782.58 0.01 2.2808033901849184E-6 0.0017849111170909135 7.825800000000001 2.886880085359134E-6 0.002259214617200351
782.61 0.0 0.0 0.0 0.0 0.0 0.0
782.64 0.0 0.0 0.0 0.0 0.0 0.0
782.7 0.0 0.0 0.0 0.0 0.0 0.0
782.71 0.01 2.2808033901849184E-6 0.0017852076215316376 7.827100000000001 2.88735964580164E-6 0.002259965268365402
782.72 0.0 0.0 0.0 0.0 0.0 0.0
782.73 0.03 6.842410170554754E-6 0.005355759712798323 23.4819 8.662300272993769E-6 0.006780242292680413
782.79 0.01 2.2808033901849184E-6 0.0017853900858028522 7.8279 2.8876547599201054E-6 0.002260427269517859
782.95 0.01 2.2808033901849184E-6 0.0017857550143452819 7.8295 2.888244988157037E-6 0.002261351413477552
783.01 0.0 0.0 0.0 0.0 0.0 0.0
783.05 0.0 0.0 0.0 0.0 0.0 0.0
783.11 0.01 2.2808033901849184E-6 0.0017861199428877113 7.8311 2.8888352163939678E-6 0.0022622757463102803
783.12 0.0 0.0 0.0 0.0 0.0 0.0
783.38 0.01 2.2808033901849184E-6 0.0017867357598030614 7.8338 2.8898312265437886E-6 0.002263835986249873
783.44 0.01 2.2808033901849184E-6 0.0017868726080064725 7.8344000000000005 2.890052562132638E-6 0.002264182779277194
783.45 0.0 0.0 0.0 0.0 0.0 0.0
783.47 0.01 2.2808033901849184E-6 0.001786941032108178 7.834700000000001 2.8901632299270625E-6 0.0022643561857509558
783.49 0.11 2.50888372920341E-5 0.019656853129935797 86.18390000000001 3.1792607093023466E-5 0.024909189731312956
783.52 0.01 2.2808033901849184E-6 0.0017870550722776872 7.8352 2.8903476762511036E-6 0.002264645211296265
783.52 0.0 0.0 0.0 0.0 0.0 0.0
783.57 0.0 0.0 0.0 0.0 0.0 0.0
783.59 0.0 0.0 0.0 0.0 0.0 0.0
783.61 0.0 0.0 0.0 0.0 0.0 0.0
783.66 0.01 2.2808033901849184E-6 0.0017873743847523131 7.8366 2.8908641259584177E-6 0.0022654545809485736
783.72 0.01 2.2808033901849184E-6 0.0017875112329557242 7.8372 2.891085461547267E-6 0.002265801497923824
783.73 0.0 0.0 0.0 0.0 0.0 0.0
783.93 0.0 0.0 0.0 0.0 0.0 0.0
783.99 0.09 2.0527230511664263E-5 0.016093143448839664 70.5591 2.6028733245273793E-5 0.0204062665769622
784.0 0.01 2.2808033901849184E-6 0.001788149857904976 7.84 2.892118360961896E-6 0.0022674207949941265
784.03 0.0 0.0 0.0 0.0 0.0 0.0
784.04 0.03 6.842410170554754E-6 0.00536472327012175 23.521199999999997 8.676797754063387E-6 0.006802956511095857
784.05 0.0 0.0 0.0 0.0 0.0 0.0
784.08 0.0 0.0 0.0 0.0 0.0 0.0
784.13 0.01 2.2808033901849184E-6 0.0017884463623457 7.8413 2.8925979214044028E-6 0.0022681728081108345
784.2 0.01 2.2808033901849184E-6 0.001788606018583013 7.8420000000000005 2.8928561462580603E-6 0.002268577789895571
784.24 0.01 2.2808033901849184E-6 0.0017886972507186205 7.8424000000000005 2.893003703317293E-6 0.002268809224289554
784.37 0.0 0.0 0.0 0.0 0.0 0.0
784.44 0.0 0.0 0.0 0.0 0.0 0.0
784.45 0.01 2.2808033901849184E-6 0.0017891762194305594 7.844500000000001 2.893778377878265E-6 0.002270024448526605
784.49 0.03 6.842410170554754E-6 0.005367802354698499 23.5347 8.681777804812493E-6 0.006810767870097352
784.55 0.01 2.2808033901849184E-6 0.0017894042997695775 7.8454999999999995 2.8941472705263464E-6 0.002270603241091445
784.71 0.01 2.2808033901849184E-6 0.0017897692283120074 7.8471 2.8947374987632778E-6 0.002271529462654532
784.76 0.0 0.0 0.0 0.0 0.0 0.0
784.77 0.01 2.2808033901849184E-6 0.0017899060765154183 7.8477 2.8949588343521266E-6 0.0022718768444345183
784.78 0.01 2.2808033901849184E-6 0.0017899288845493202 7.8478 2.894995723616935E-6 0.002271934743980098
784.79 0.0 0.0 0.0 0.0 0.0 0.0
784.85 0.01 2.2808033901849184E-6 0.0017900885407866331 7.8485000000000005 2.8952539484705923E-6 0.0022723400614571444
784.89 0.0 0.0 0.0 0.0 0.0 0.0
784.96 0.0 0.0 0.0 0.0 0.0 0.0
785.01 0.0 0.0 0.0 0.0 0.0 0.0
785.03 0.0 0.0 0.0 0.0 0.0 0.0
785.05 0.01 2.2808033901849184E-6 0.00179054470146467 7.850499999999999 2.8959917337667557E-6 0.0022734983105935913
785.06 0.0 0.0 0.0 0.0 0.0 0.0
785.07 0.0 0.0 0.0 0.0 0.0 0.0
785.08 0.01 2.2808033901849184E-6 0.0017906131255663758 7.8508000000000004 2.8961024015611807E-6 0.0022736720734176518
785.18 0.01 2.2808033901849184E-6 0.0017908412059053941 7.8518 2.8964712942092624E-6 0.0022742513307872285
785.24 0.01 2.2808033901849184E-6 0.0017909780541088053 7.8524 2.8966926297981117E-6 0.0022745989206226693
785.35 0.01 2.2808033901849184E-6 0.0017912289424817257 7.8535 2.8970984117110016E-6 0.0022752362376372353
785.36 0.0 0.0 0.0 0.0 0.0 0.0
785.4 0.0 0.0 0.0 0.0 0.0 0.0
785.5 0.0 0.0 0.0 0.0 0.0 0.0
785.52 0.01 2.2808033901849184E-6 0.001791616679058057 7.8552 2.8977255292127408E-6 0.002276221357707192
785.53 0.01 2.2808033901849184E-6 0.0017916394870919588 7.8553 2.897762418477549E-6 0.0022762793125866688
785.53 0.01 2.2808033901849184E-6 0.0017916394870919588 7.8553 2.897762418477549E-6 0.0022762793125866688
785.54 0.0 0.0 0.0 0.0 0.0 0.0
785.55 0.02 4.561606780369837E-6 0.003583370206319525 15.711 5.795672394014331E-6 0.004552790449117957
785.56 0.01 2.2808033901849184E-6 0.0017917079111936644 7.8556 2.8978730862719736E-6 0.0022764531816518115
785.58 0.01 2.2808033901849184E-6 0.0017917535272614683 7.8558 2.89794686480159E-6 0.002276569098050833
785.59 0.06 1.3684820341109508E-5 0.010750658011772218 47.1354 1.7387902524398388E-5 0.01365976234414213
785.6 0.07 1.5965623731294428E-5 0.012542594003304902 54.992000000000004 2.0286144503318445E-5 0.01593679512180697
785.6 0.05 1.1404016950924591E-5 0.00895899571664636 39.28 1.4490103216656032E-5 0.011383425087004979
785.61 0.03 6.842410170554754E-6 0.005375465854089521 23.5683 8.694172597788043E-6 0.006830228934548265
785.62 0.0 0.0 0.0 0.0 0.0 0.0
785.63 0.0 0.0 0.0 0.0 0.0 0.0
785.64 0.01 2.2808033901849184E-6 0.0017918903754648792 7.8564 2.898168200390439E-6 0.0022769168649547445
785.64 0.01 2.2808033901849184E-6 0.0017918903754648792 7.8564 2.898168200390439E-6 0.0022769168649547445
785.65 0.02 4.561606780369837E-6 0.003583826366997562 15.713 5.796410179310494E-6 0.0045539496573752895
785.66 0.12 2.7369640682219017E-5 0.02150323189839219 94.27919999999999 3.477890374704066E-5 0.027324393517899965
785.67 0.2 4.5616067803698364E-5 0.03583917599133169 157.13400000000001 5.7965577363697275E-5 0.04554181516733603
785.68 0.26 5.930088814480787E-5 0.046591521797612646 204.27679999999998 7.535620969369146E-5 0.059205866832139506
785.69 0.01 2.2808033901849184E-6 0.0017920044156343887 7.8569 2.89835264671448E-6 0.0022772066909970998
785.7 0.12 2.7369640682219017E-5 0.021504326684019484 94.284 3.478067443175146E-5 0.027327175901027127
785.71 0.02 4.561606780369837E-6 0.0035841000634043844 15.714200000000002 5.7968528504881936E-6 0.004554645253157079
785.72 0.25 5.7020084754622956E-5 0.04480182099340235 196.43 7.246158286272261E-5 0.056934514886898414
785.73 0.41 9.351293899758164E-5 0.07347592155856983 322.1493 1.1883850835472221E-4 0.09337498116955588
785.74 0.39 8.895133221721181E-5 0.06989261977635201 306.4386 1.1304294662850232E-4 0.08882236488387941
785.75 0.21 4.789687119388328E-5 0.037634966540593784 165.0075 6.087005362836991E-5 0.04782864463849166
785.75 0.01 2.2808033901849184E-6 0.0017921412638377996 7.8575 2.898573982303329E-6 0.002277554506594841
785.76 0.02 4.561606780369837E-6 0.003584328143743403 15.7152 5.797221743136274E-6 0.004555224956886758
785.77 0.01 2.2808033901849184E-6 0.0017921868799056033 7.8577 2.8986477608329456E-6 0.0022776704510297035
785.78 0.01 2.2808033901849184E-6 0.0017922096879395052 7.8578 2.898684650097754E-6 0.002277728424353813
785.79 0.01 2.2808033901849184E-6 0.0017922324959734068 7.8579 2.8987215393625616E-6 0.002277786398415707
785.8 0.01 2.2808033901849184E-6 0.0017922553040073087 7.858 2.89875842862737E-6 0.002277844373215387
785.94 0.0 0.0 0.0 0.0 0.0 0.0
785.99 0.01 2.2808033901849184E-6 0.001792688656651444 7.8599000000000006 2.899459324658726E-6 0.0022789460345885118
786.23 0.01 2.2808033901849184E-6 0.0017932360494650884 7.8623 2.900344667014122E-6 0.0022803379875465132
786.26 0.01 2.2808033901849184E-6 0.001793304473566794 7.8626000000000005 2.9004553348085467E-6 0.002280512011546568
786.31 0.0 0.0 0.0 0.0 0.0 0.0
786.38 0.01 2.2808033901849184E-6 0.001793578169973616 7.8638 2.900898005986245E-6 0.002281208173947463
786.39 0.01 2.2808033901849184E-6 0.0017936009780075179 7.8639 2.900934895251053E-6 0.0022812661922764757
786.4 0.0 0.0 0.0 0.0 0.0 0.0
786.44 0.0 0.0 0.0 0.0 0.0 0.0
786.46 0.0 0.0 0.0 0.0 0.0 0.0
786.48 0.0 0.0 0.0 0.0 0.0 0.0
786.52 0.03 6.842410170554754E-6 0.005381692447344725 23.595599999999997 8.704243367080677E-6 0.006846061493076294
786.54 0.01 2.2808033901849184E-6 0.0017939430985160457 7.8654 2.9014882342231758E-6 0.0022821365557458965
786.55 0.01 2.2808033901849184E-6 0.0017939659065499475 7.8655 2.901525123487984E-6 0.002282194585879474
786.56 0.01 2.2808033901849184E-6 0.0017939887145838492 7.8656 2.901562012752792E-6 0.002282252616750836
786.62 0.01 2.2808033901849184E-6 0.0017941255627872605 7.8662 2.9017833483416415E-6 0.002282600817472502
786.67 0.01 2.2808033901849184E-6 0.0017942396029567696 7.8667 2.901967794665682E-6 0.002282891005029652
786.74 0.0 0.0 0.0 0.0 0.0 0.0
786.8 0.01 2.2808033901849184E-6 0.0017945361073974937 7.867999999999999 2.9024473551081884E-6 0.0022836455789991225
786.81 0.01 2.2808033901849184E-6 0.0017945589154313955 7.868099999999999 2.9024842443729966E-6 0.002283703628315117
786.84 0.0 0.0 0.0 0.0 0.0 0.0
787.02 0.03 6.842410170554754E-6 0.005385113652430003 23.610599999999998 8.709776756801906E-6 0.006854768503138236
787.05 0.01 2.2808033901849184E-6 0.0017951063082450398 7.8705 2.9033695867283933E-6 0.002285097033234582
787.29 0.0 0.0 0.0 0.0 0.0 0.0
787.31 0.0 0.0 0.0 0.0 0.0 0.0
787.37 0.01 2.2808033901849184E-6 0.0017958361653298992 7.8737 2.9045500432022556E-6 0.00228695556751616
787.44 0.13 2.9650444072403936E-5 0.023347945680373756 102.36720000000001 3.776250748472687E-5 0.02973570889377333
787.46 0.02 4.561606780369837E-6 0.0035920828752700317 15.749200000000002 5.809764093171059E-6 0.004574956832808483
787.5 0.0 0.0 0.0 0.0 0.0 0.0
787.51 0.04 9.123213560739673E-6 0.0071846219112181005 31.5004 1.162026597163828E-5 0.009151075655324862
787.53 0.01 2.2808033901849184E-6 0.0017962010938723286 7.8753 2.9051402714391866E-6 0.0022878851179665024
787.53 0.01 2.2808033901849184E-6 0.0017962010938723286 7.8753 2.9051402714391866E-6 0.0022878851179665024
787.54 0.14 3.1931247462588855E-5 0.025147134626687224 110.2556 4.067248024985593E-5 0.032031205095971536
787.55 0.0 0.0 0.0 0.0 0.0 0.0
787.57 0.04 9.123213560739673E-6 0.007185169304031745 31.502800000000004 1.1621151313993678E-5 0.009152470140362001
787.58 0.01 2.2808033901849184E-6 0.0017963151340418381 7.875800000000001 2.9053247177632276E-6 0.002288175641215963
787.59 0.0 0.0 0.0 0.0 0.0 0.0
787.66 0.02 4.561606780369837E-6 0.0035929951966261055 15.7532 5.811239663763386E-6 0.004577281033559868
787.71 0.0 0.0 0.0 0.0 0.0 0.0
787.82 0.01 2.2808033901849184E-6 0.0017968625268554824 7.8782000000000005 2.9062100601186243E-6 0.002289570409562655
788.01 0.0 0.0 0.0 0.0 0.0 0.0
788.06 0.0 0.0 0.0 0.0 0.0 0.0
788.26 0.01 2.2808033901849184E-6 0.0017978660803471638 7.8826 2.9078331877701843E-6 0.0022921285885917253
788.31 0.0 0.0 0.0 0.0 0.0 0.0
788.34 0.01 2.2808033901849184E-6 0.0017980485446183786 7.883400000000001 2.90812830188865E-6 0.0022925938655108985
788.37 0.0 0.0 0.0 0.0 0.0 0.0
788.38 0.0 0.0 0.0 0.0 0.0 0.0
788.42 0.0 0.0 0.0 0.0 0.0 0.0
788.45 0.04 9.123213560739673E-6 0.007193197731965196 31.538000000000004 1.163413633520616E-5 0.009172934793493298
788.47 0.01 2.2808033901849184E-6 0.0017983450490591027 7.8847000000000005 2.9086078623311563E-6 0.0022933500412122467
788.51 0.01 2.2808033901849184E-6 0.00179843628119471 7.8851 2.908755419390389E-6 0.0022935827357435158
788.52 0.01 2.2808033901849184E-6 0.0017984590892286118 7.8852 2.908792308655197E-6 0.002293640911220796
788.54 0.02 4.561606780369837E-6 0.003597009410592831 15.7708 5.817732174369627E-6 0.0045875145287774255
788.54 0.21 4.789687119388328E-5 0.03776859881122472 165.59339999999997 6.108618783088108E-5 0.04816890255216296
788.56 0.01 2.2808033901849184E-6 0.0017985503213642192 7.885599999999999 2.9089398657144294E-6 0.0022938736205077703
788.57 0.53 1.2088257967980066E-4 0.09532437585810041 417.94210000000004 1.5417576801389962E-4 0.12157838538272084
788.7 0.01 2.2808033901849184E-6 0.0017988696338388452 7.8870000000000005 2.9094563154217444E-6 0.00229468819597313
788.76 0.0 0.0 0.0 0.0 0.0 0.0
788.77 0.0 0.0 0.0 0.0 0.0 0.0
788.85 0.0 0.0 0.0 0.0 0.0 0.0
788.87 0.01 2.2808033901849184E-6 0.0017992573704151765 7.8887 2.9100834329234835E-6 0.0022956775177303485
788.91 0.01 2.2808033901849184E-6 0.0017993486025507839 7.8891 2.9102309899827164E-6 0.0022959103303072646
789.0 0.01 2.2808033901849184E-6 0.0017995538748559006 7.890000000000001 2.9105629933659903E-6 0.0022964342017657664
789.0 0.0 0.0 0.0 0.0 0.0 0.0
789.06 0.01 2.2808033901849184E-6 0.0017996907230593115 7.8906 2.910784328954839E-6 0.0022967834826051053
789.24 0.01 2.2808033901849184E-6 0.001800101267669545 7.8924 2.9114483357213865E-6 0.002297831484484747
789.33 0.01 2.2808033901849184E-6 0.0018003065399746618 7.893300000000001 2.9117803391046604E-6 0.0022983555750654815
789.39 0.0 0.0 0.0 0.0 0.0 0.0
789.45 0.04 9.123213560739673E-6 0.007202320945525935 31.578000000000003 1.1648892041129434E-5 0.009196217821869633
789.48 0.0 0.0 0.0 0.0 0.0 0.0
789.53 0.0 0.0 0.0 0.0 0.0 0.0
789.55 0.01 2.2808033901849184E-6 0.0018008083167205021 7.895499999999999 2.91259190293044E-6 0.002299636936958729
789.58 0.18 4.1054461023328525E-5 0.03241578133479974 142.1244 5.242864627304757E-5 0.0413966105242729
789.58 0.01 2.2808033901849184E-6 0.001800876740822208 7.8958 2.912702570724865E-6 0.002299811695792939
789.75 0.01 2.2808033901849184E-6 0.0018012644773985392 7.8975 2.913329688226604E-6 0.0023008021212769605
789.89 0.01 2.2808033901849184E-6 0.0018015837898731652 7.8989 2.913846137933919E-6 0.002301617925892623
789.9 0.0 0.0 0.0 0.0 0.0 0.0
790.02 0.0 0.0 0.0 0.0 0.0 0.0
790.04 0.01 2.2808033901849184E-6 0.0018019259103816928 7.900399999999999 2.9143994769060413E-6 0.0023024921627348488
790.04 0.11 2.50888372920341E-5 0.01982118501419862 86.9044 3.205839424596646E-5 0.02532741379008334
790.06 0.01 2.2808033901849184E-6 0.0018019715264494965 7.9006 2.9144732554356577E-6 0.0023026087401894955
790.15 0.01 2.2808033901849184E-6 0.0018021767987546132 7.9014999999999995 2.914805258818931E-6 0.0023031333752557785
790.16 0.0 0.0 0.0 0.0 0.0 0.0
790.17 0.01 2.2808033901849184E-6 0.001802222414822417 7.9017 2.914879037348548E-6 0.002303249968941702
790.23 0.01 2.2808033901849184E-6 0.001802359263025828 7.9023 2.9151003729373973E-6 0.0023035997677063194
790.28 0.0 0.0 0.0 0.0 0.0 0.0
790.39 0.0 0.0 0.0 0.0 0.0 0.0
790.4 0.01 2.2808033901849184E-6 0.0018027469996021593 7.904 2.915727490439136E-6 0.002304591008443093
790.45 0.0 0.0 0.0 0.0 0.0 0.0
790.47 0.01 2.2808033901849184E-6 0.0018029066558394725 7.9047 2.9159857152927935E-6 0.0023049992283674945
790.48 0.01 2.2808033901849184E-6 0.0018029294638733744 7.904800000000001 2.916022604557602E-6 0.0023050575484506934
790.5 0.0 0.0 0.0 0.0 0.0 0.0
790.52 0.13 2.9650444072403936E-5 0.02343926904811676 102.7676 3.791021210101885E-5 0.02996878087009742
790.52 0.0 0.0 0.0 0.0 0.0 0.0
790.55 3.08 7.024874441769548E-4 0.5553514489940916 2434.894 8.982144954586677E-4 0.7100834693848498
790.56 0.0 0.0 0.0 0.0 0.0 0.0
790.58 0.03 6.842410170554754E-6 0.005409472632637178 23.7174 8.749174491617052E-6 0.006916922369582609
790.58 0.03 6.842410170554754E-6 0.005409472632637178 23.7174 8.749174491617052E-6 0.006916922369582609
790.59 23.55 0.005371291983885482 4.2464897295400235 18618.394500000002 0.006868188850138009 5.429921423030609
790.6 0.14 3.1931247462588855E-5 0.02524484424392275 110.68400000000001 4.083051386029421E-5 0.032280604257948604
790.63 0.01 2.2808033901849184E-6 0.001803271584381902 7.9063 2.9165759435297245E-6 0.0023059324382329062
790.88 0.01 2.2808033901849184E-6 0.0018038417852294481 7.9088 2.9174981751499293E-6 0.002307390956762576
790.88 0.01 2.2808033901849184E-6 0.0018038417852294481 7.9088 2.9174981751499293E-6 0.002307390956762576
790.9 0.01 2.2808033901849184E-6 0.0018038874012972518 7.909 2.9175719536795458E-6 0.002307507658165153
791.0 0.01 2.2808033901849184E-6 0.0018041154816362704 7.91 2.9179408463276275E-6 0.0023080912094451535
791.08 0.0 0.0 0.0 0.0 0.0 0.0
791.3 0.0 0.0 0.0 0.0 0.0 0.0
791.32 0.0 0.0 0.0 0.0 0.0 0.0
791.34 0.0 0.0 0.0 0.0 0.0 0.0
791.38 0.0 0.0 0.0 0.0 0.0 0.0
